015088,Prevotellamassilia sp000437675,P. sp000437675,015088.txt,015088_abbreviated.txt
015089,Modestobacter versicolor,M. versicolor,015089.txt,015089_abbreviated.txt
015090,Ochrobactrum daejeonense,O. daejeonense,015090.txt,015090_abbreviated.txt
015091,Oceanobacillus jeddahense,O. jeddahense,015091.txt,015091_abbreviated.txt
015092,Kineococcus radiotolerans,K. radiotolerans,015092.txt,015092_abbreviated.txt
015093,Exiguobacterium antarcticum,E. antarcticum,015093.txt,015093_abbreviated.txt
015094,Prevotella albensis,P. albensis,015094.txt,015094_abbreviated.txt
015095,GWA2-32-17 sp903837285,GWA2-32-17 sp903837285,015095.txt,015095_abbreviated.txt
015096,UBA12191 sp002691835,U. sp002691835,015096.txt,015096_abbreviated.txt
015097,Bulleidia sp900315065,B. sp900315065,015097.txt,015097_abbreviated.txt
015098,CAJBLF01 sp903953935,C. sp903953935,015098.txt,015098_abbreviated.txt
015099,Ruminococcus sp900313865,R. sp900313865,015099.txt,015099_abbreviated.txt
015100,Pelagibacter sp902596595,P. sp902596595,015100.txt,015100_abbreviated.txt
015101,Ruminococcus sp902767845,R. sp902767845,015101.txt,015101_abbreviated.txt
015102,CAIMSN01 sp903844135,C. sp903844135,015102.txt,015102_abbreviated.txt
015103,Prosthecochloris sp002113825,P. sp002113825,015103.txt,015103_abbreviated.txt
015104,GWA1-54-10 sp903824155,GWA1-54-10 sp903824155,015104.txt,015104_abbreviated.txt
015105,CAG-632 sp002406015,CAG-632 sp002406015,015105.txt,015105_abbreviated.txt
015106,Methylobacterium sp000019365,M. sp000019365,015106.txt,015106_abbreviated.txt
015107,Phocaeicola sp900542985,P. sp900542985,015107.txt,015107_abbreviated.txt
015108,HCH-1 sp001541255,HCH-1 sp001541255,015108.txt,015108_abbreviated.txt
015109,Jeotgalibaca arthritidis,J. arthritidis,015109.txt,015109_abbreviated.txt
015110,Oribacterium asaccharolyticum,O. asaccharolyticum,015110.txt,015110_abbreviated.txt
015111,Pseudomonas saudimassiliensis,P. saudimassiliensis,015111.txt,015111_abbreviated.txt
015112,Rhodoluna sp009703465,R. sp009703465,015112.txt,015112_abbreviated.txt
015113,Aminicella lysinilytica,A. lysinilytica,015113.txt,015113_abbreviated.txt
015114,GCA-2737725 sp002737725,GCA-2737725 sp002737725,015114.txt,015114_abbreviated.txt
015115,Paraglaciecola psychrophila,P. psychrophila,015115.txt,015115_abbreviated.txt
015116,Prochlorococcus sp902520485,P. sp902520485,015116.txt,015116_abbreviated.txt
015117,Bergeyella sp002484105,B. sp002484105,015117.txt,015117_abbreviated.txt
015118,Lachnoclostridium sp900078195,L. sp900078195,015118.txt,015118_abbreviated.txt
015119,Halomonas sp011050415,H. sp011050415,015119.txt,015119_abbreviated.txt
015120,UBA1066 sp900320575,U. sp900320575,015120.txt,015120_abbreviated.txt
015121,UBA1820 sp002314265,U. sp002314265,015121.txt,015121_abbreviated.txt
015122,UBA11963 sp900552975,U. sp900552975,015122.txt,015122_abbreviated.txt
015123,Bradyrhizobium sp005937885,B. sp005937885,015123.txt,015123_abbreviated.txt
015124,Kosakonia arachidis,K. arachidis,015124.txt,015124_abbreviated.txt
015125,Pelagibacter sp902596045,P. sp902596045,015125.txt,015125_abbreviated.txt
015126,UBA12463 sp000992695,U. sp000992695,015126.txt,015126_abbreviated.txt
015127,Marinobacter bohaiensis,M. bohaiensis,015127.txt,015127_abbreviated.txt
015128,Cx-87 sp014529995,Cx-87 sp014529995,015128.txt,015128_abbreviated.txt
015129,SYKU01 sp005808865,S. sp005808865,015129.txt,015129_abbreviated.txt
015130,UBA1942 sp009773395,U. sp009773395,015130.txt,015130_abbreviated.txt
015131,FEB-35 sp003105225,FEB-35 sp003105225,015131.txt,015131_abbreviated.txt
015132,UBA2766 sp002352645,U. sp002352645,015132.txt,015132_abbreviated.txt
015133,Salinisphaera sp003177035,S. sp003177035,015133.txt,015133_abbreviated.txt
015134,Rhodoferax sp012927445,R. sp012927445,015134.txt,015134_abbreviated.txt
015135,Chakrabartia sp009920915,C. sp009920915,015135.txt,015135_abbreviated.txt
015136,Actinomarina sp902519845,A. sp902519845,015136.txt,015136_abbreviated.txt
015137,Arthrobacter sp001969265,A. sp001969265,015137.txt,015137_abbreviated.txt
015138,Paceibacter sp001872265,P. sp001872265,015138.txt,015138_abbreviated.txt
015139,2-02-FULL-49-16 sp001788955,2-02-FULL-49-16 sp001788955,015139.txt,015139_abbreviated.txt
015140,AG-337-I02 sp902554185,AG-337-I02 sp902554185,015140.txt,015140_abbreviated.txt
015141,Lacibacter sp002336115,L. sp002336115,015141.txt,015141_abbreviated.txt
015142,UBA8260 sp003135255,U. sp003135255,015142.txt,015142_abbreviated.txt
015143,Streptomyces tanashiensis,S. tanashiensis,015143.txt,015143_abbreviated.txt
015144,Saccharospirillum mangrovi,S. mangrovi,015144.txt,015144_abbreviated.txt
015145,GWF2-38-69 sp001803205,GWF2-38-69 sp001803205,015145.txt,015145_abbreviated.txt
015146,BMS3Abin05 sp002898015,B. sp002898015,015146.txt,015146_abbreviated.txt
015147,PXFI01 sp007121435,P. sp007121435,015147.txt,015147_abbreviated.txt
015148,Mitsuokella sp900552565,M. sp900552565,015148.txt,015148_abbreviated.txt
015149,UMGS973 sp900547295,U. sp900547295,015149.txt,015149_abbreviated.txt
015150,UBA4207 sp002716825,U. sp002716825,015150.txt,015150_abbreviated.txt
015151,ZJ304 sp011039075,Z. sp011039075,015151.txt,015151_abbreviated.txt
015152,Paenibacillus sp001955915,P. sp001955915,015152.txt,015152_abbreviated.txt
015153,PUPG01 sp007124575,P. sp007124575,015153.txt,015153_abbreviated.txt
015154,Polynucleobacter sp001870365,P. sp001870365,015154.txt,015154_abbreviated.txt
015155,Achromobacter sp900156745,A. sp900156745,015155.txt,015155_abbreviated.txt
015156,Thermobifida halotolerans,T. halotolerans,015156.txt,015156_abbreviated.txt
015157,Pseudomonas sp001642705,P. sp001642705,015157.txt,015157_abbreviated.txt
015158,UBA1221 sp902760645,U. sp902760645,015158.txt,015158_abbreviated.txt
015159,Flexivirga endophytica,F. endophytica,015159.txt,015159_abbreviated.txt
015160,CAJCBL01 sp903960515,C. sp903960515,015160.txt,015160_abbreviated.txt
015161,Actibacterium pelagium,A. pelagium,015161.txt,015161_abbreviated.txt
015162,Frankia saprophytica,F. saprophytica,015162.txt,015162_abbreviated.txt
015163,Buttiauxella sp002321695,B. sp002321695,015163.txt,015163_abbreviated.txt
015164,Roseibium hamelinense,R. hamelinense,015164.txt,015164_abbreviated.txt
015165,Planktophila sp903932885,P. sp903932885,015165.txt,015165_abbreviated.txt
015166,Paenibacillus solani,P. solani,015166.txt,015166_abbreviated.txt
015167,Pseudarthrobacter sp006151685,P. sp006151685,015167.txt,015167_abbreviated.txt
015168,Sphingopyxis sp002454115,S. sp002454115,015168.txt,015168_abbreviated.txt
015169,UBA7434 sp002480045,U. sp002480045,015169.txt,015169_abbreviated.txt
015170,RUG369 sp900318195,R. sp900318195,015170.txt,015170_abbreviated.txt
015171,Tenacibaculum litoreum,T. litoreum,015171.txt,015171_abbreviated.txt
015172,UBA7642 sp900539865,U. sp900539865,015172.txt,015172_abbreviated.txt
015173,JABCYQ01 sp013290125,J. sp013290125,015173.txt,015173_abbreviated.txt
015174,UBA2093 sp009703125,U. sp009703125,015174.txt,015174_abbreviated.txt
015175,Lacrimispora indolis,L. indolis,015175.txt,015175_abbreviated.txt
015176,Rhodocista sp001939945,R. sp001939945,015176.txt,015176_abbreviated.txt
015177,Prosthecochloris vibrioformis,P. vibrioformis,015177.txt,015177_abbreviated.txt
015178,Flavobacterium akiainvivens,F. akiainvivens,015178.txt,015178_abbreviated.txt
015179,UBA963 sp002292955,U. sp002292955,015179.txt,015179_abbreviated.txt
015180,Pseudidiomarina woesei,P. woesei,015180.txt,015180_abbreviated.txt
015181,AG-422-B15 sp902619105,AG-422-B15 sp902619105,015181.txt,015181_abbreviated.txt
015182,UBA7878 sp002501205,U. sp002501205,015182.txt,015182_abbreviated.txt
015183,UBA737 sp900547095,U. sp900547095,015183.txt,015183_abbreviated.txt
015184,Pseudomonas sp014268825,P. sp014268825,015184.txt,015184_abbreviated.txt
015185,UMGS1449 sp900551925,U. sp900551925,015185.txt,015185_abbreviated.txt
015186,Methylobacterium sp001423085,M. sp001423085,015186.txt,015186_abbreviated.txt
015187,Flexilinea flocculi,F. flocculi,015187.txt,015187_abbreviated.txt
015188,PNMQ01 sp013823725,P. sp013823725,015188.txt,015188_abbreviated.txt
015189,Pseudomonas massiliensis,P. massiliensis,015189.txt,015189_abbreviated.txt
015190,B1SED10-225 sp003551405,B1SED10-225 sp003551405,015190.txt,015190_abbreviated.txt
015191,Flavobacterium limi,F. limi,015191.txt,015191_abbreviated.txt
015192,Streptomyces kanamyceticus,S. kanamyceticus,015192.txt,015192_abbreviated.txt
015193,Alistipes sp003979135,A. sp003979135,015193.txt,015193_abbreviated.txt
015194,UBA9973 sp001787035,U. sp001787035,015194.txt,015194_abbreviated.txt
015195,GCA-002724975 sp002771565,GCA-002724975 sp002771565,015195.txt,015195_abbreviated.txt
015196,Echinicola pacifica,E. pacifica,015196.txt,015196_abbreviated.txt
015197,UBA4293 sp002395835,U. sp002395835,015197.txt,015197_abbreviated.txt
015198,Photobacterium sanguinicancri,P. sanguinicancri,015198.txt,015198_abbreviated.txt
015199,PWMP01 sp003558145,P. sp003558145,015199.txt,015199_abbreviated.txt
015200,UBA3439 sp003282865,U. sp003282865,015200.txt,015200_abbreviated.txt
015201,Mesorhizobium sp007003975,M. sp007003975,015201.txt,015201_abbreviated.txt
015202,Dysgonomonas macrotermitis,D. macrotermitis,015202.txt,015202_abbreviated.txt
015203,Flavobacterium flevense,F. flevense,015203.txt,015203_abbreviated.txt
015204,CAG-1435 sp000433775,CAG-1435 sp000433775,015204.txt,015204_abbreviated.txt
015205,Guyparkeria sp001641825,G. sp001641825,015205.txt,015205_abbreviated.txt
015206,Selenomonas sp004552655,S. sp004552655,015206.txt,015206_abbreviated.txt
015207,Akkermansia sp900548895,A. sp900548895,015207.txt,015207_abbreviated.txt
015208,Mycobacterium saskatchewanense,M. saskatchewanense,015208.txt,015208_abbreviated.txt
015209,Nocardioides sp001423135,N. sp001423135,015209.txt,015209_abbreviated.txt
015210,Bradyrhizobium nitroreducens,B. nitroreducens,015210.txt,015210_abbreviated.txt
015211,Chryseobacterium vrystaatense,C. vrystaatense,015211.txt,015211_abbreviated.txt
015212,Egicoccus halophilus,E. halophilus,015212.txt,015212_abbreviated.txt
015213,Pelagibacter sp003210075,P. sp003210075,015213.txt,015213_abbreviated.txt
015214,Kocuria sp003797835,K. sp003797835,015214.txt,015214_abbreviated.txt
015215,CAIKBD01 sp903825565,C. sp903825565,015215.txt,015215_abbreviated.txt
015216,Agromyces italicus,A. italicus,015216.txt,015216_abbreviated.txt
015217,Listeria sp014229095,L. sp014229095,015217.txt,015217_abbreviated.txt
015218,CAG-1427 sp900538545,CAG-1427 sp900538545,015218.txt,015218_abbreviated.txt
015219,Parvibaculum sp903889655,P. sp903889655,015219.txt,015219_abbreviated.txt
015220,LS-NOB sp003545625,LS-NOB sp003545625,015220.txt,015220_abbreviated.txt
015221,RUG740 sp902797445,R. sp902797445,015221.txt,015221_abbreviated.txt
015222,UBA5123 sp002414225,U. sp002414225,015222.txt,015222_abbreviated.txt
015223,CF-13 sp005882525,CF-13 sp005882525,015223.txt,015223_abbreviated.txt
015224,Halolactibacillus halophilus,H. halophilus,015224.txt,015224_abbreviated.txt
015225,Pla86 sp007751255,P. sp007751255,015225.txt,015225_abbreviated.txt
015226,MED-G11 sp004213645,MED-G11 sp004213645,015226.txt,015226_abbreviated.txt
015227,Sphingobacterium sp002472835,S. sp002472835,015227.txt,015227_abbreviated.txt
015228,Arenibacter certesii,A. certesii,015228.txt,015228_abbreviated.txt
015229,Lacinutrix venerupis,L. venerupis,015229.txt,015229_abbreviated.txt
015230,Pseudomonas sp002113125,P. sp002113125,015230.txt,015230_abbreviated.txt
015231,PALSA-1003 sp005883655,PALSA-1003 sp005883655,015231.txt,015231_abbreviated.txt
015232,Paenibacillus sp000758625,P. sp000758625,015232.txt,015232_abbreviated.txt
015233,Leminorella richardii,L. richardii,015233.txt,015233_abbreviated.txt
015234,Actinoalloteichus hymeniacidonis,A. hymeniacidonis,015234.txt,015234_abbreviated.txt
015235,Ehrlichia minasensis,E. minasensis,015235.txt,015235_abbreviated.txt
015236,Acidovorax sp001428665,A. sp001428665,015236.txt,015236_abbreviated.txt
015237,Leptospira vanthielii,L. vanthielii,015237.txt,015237_abbreviated.txt
015238,Synechococcus sp003208835,S. sp003208835,015238.txt,015238_abbreviated.txt
015239,2-12-FULL-57-22 sp001798455,2-12-FULL-57-22 sp001798455,015239.txt,015239_abbreviated.txt
015240,UBA7985 sp002711265,U. sp002711265,015240.txt,015240_abbreviated.txt
015241,Draconibacterium sp011799805,D. sp011799805,015241.txt,015241_abbreviated.txt
015242,SABY01 sp012523265,S. sp012523265,015242.txt,015242_abbreviated.txt
015243,CAG-411 sp000437275,CAG-411 sp000437275,015243.txt,015243_abbreviated.txt
015244,Streptomyces rectiverticillatus,S. rectiverticillatus,015244.txt,015244_abbreviated.txt
015245,UBA5195 sp002412925,U. sp002412925,015245.txt,015245_abbreviated.txt
015246,Methyloceanibacter sp002482645,M. sp002482645,015246.txt,015246_abbreviated.txt
015247,Actinosynnema pretiosum,A. pretiosum,015247.txt,015247_abbreviated.txt
015248,HTCC2207 sp002382445,H. sp002382445,015248.txt,015248_abbreviated.txt
015249,Phocaeicola sp900544675,P. sp900544675,015249.txt,015249_abbreviated.txt
015250,UBA12294 sp002050275,U. sp002050275,015250.txt,015250_abbreviated.txt
015251,Prevotella pleuritidis,P. pleuritidis,015251.txt,015251_abbreviated.txt
015252,Catenibacterium sp900540685,C. sp900540685,015252.txt,015252_abbreviated.txt
015253,UBA1424 sp002329705,U. sp002329705,015253.txt,015253_abbreviated.txt
015254,Catelliglobosispora sp003543035,C. sp003543035,015254.txt,015254_abbreviated.txt
015255,MED-G11 sp902577515,MED-G11 sp902577515,015255.txt,015255_abbreviated.txt
015256,Ruminococcus sp900545285,R. sp900545285,015256.txt,015256_abbreviated.txt
015257,Salinicoccus halodurans,S. halodurans,015257.txt,015257_abbreviated.txt
015258,YB12-FULL-65-16 sp001803235,YB12-FULL-65-16 sp001803235,015258.txt,015258_abbreviated.txt
015259,Leadbetterella sp002483125,L. sp002483125,015259.txt,015259_abbreviated.txt
015260,Spiro-10 sp004294945,Spiro-10 sp004294945,015260.txt,015260_abbreviated.txt
015261,UBA2813 sp902766975,U. sp902766975,015261.txt,015261_abbreviated.txt
015262,Nitrincola alkalisediminis,N. alkalisediminis,015262.txt,015262_abbreviated.txt
015263,Erythrobacter sp001557115,E. sp001557115,015263.txt,015263_abbreviated.txt
015264,Streptacidiphilus jiangxiensis,S. jiangxiensis,015264.txt,015264_abbreviated.txt
015265,Pseudomonas sp003488145,P. sp003488145,015265.txt,015265_abbreviated.txt
015266,CACIAM-69d sp001698445,CACIAM-69d sp001698445,015266.txt,015266_abbreviated.txt
015267,Salinicola lusitanus,S. lusitanus,015267.txt,015267_abbreviated.txt
015268,Pseudoxanthomonas indica,P. indica,015268.txt,015268_abbreviated.txt
015269,RUG306 sp900317755,R. sp900317755,015269.txt,015269_abbreviated.txt
015270,Caballeronia telluris,C. telluris,015270.txt,015270_abbreviated.txt
015271,Geobacter metallireducens,G. metallireducens,015271.txt,015271_abbreviated.txt
015272,GWA2-73-35 sp001790205,GWA2-73-35 sp001790205,015272.txt,015272_abbreviated.txt
015273,Thauera humireducens,T. humireducens,015273.txt,015273_abbreviated.txt
015274,Pelagibacter sp003279765,P. sp003279765,015274.txt,015274_abbreviated.txt
015275,RCC307 sp012270465,R. sp012270465,015275.txt,015275_abbreviated.txt
015276,UBA1942 sp002337085,U. sp002337085,015276.txt,015276_abbreviated.txt
015277,Paraliobacillus quinghaiensis,P. quinghaiensis,015277.txt,015277_abbreviated.txt
015278,Eperythrozoon suis,E. suis,015278.txt,015278_abbreviated.txt
015279,CAG-492 sp900553225,CAG-492 sp900553225,015279.txt,015279_abbreviated.txt
015280,Negativibacillus sp900547455,N. sp900547455,015280.txt,015280_abbreviated.txt
015281,CAG-83 sp900552725,CAG-83 sp900552725,015281.txt,015281_abbreviated.txt
015282,Actinopolyspora erythraea,A. erythraea,015282.txt,015282_abbreviated.txt
015283,Casimicrobium sp004293675,C. sp004293675,015283.txt,015283_abbreviated.txt
015284,UBA1660 sp002320815,U. sp002320815,015284.txt,015284_abbreviated.txt
015285,Pseudarthrobacter sp006517815,P. sp006517815,015285.txt,015285_abbreviated.txt
015286,Udaeobacter sp003218885,U. sp003218885,015286.txt,015286_abbreviated.txt
015287,UBA1568 sp002790675,U. sp002790675,015287.txt,015287_abbreviated.txt
015288,CAG-590 sp900544905,CAG-590 sp900544905,015288.txt,015288_abbreviated.txt
015289,UBA2259 sp002347605,U. sp002347605,015289.txt,015289_abbreviated.txt
015290,CAG-83 sp002392625,CAG-83 sp002392625,015290.txt,015290_abbreviated.txt
015291,UBA6382 sp900316315,U. sp900316315,015291.txt,015291_abbreviated.txt
015292,UBA5122 sp002415485,U. sp002415485,015292.txt,015292_abbreviated.txt
015293,UBA1067 sp900321575,U. sp900321575,015293.txt,015293_abbreviated.txt
015294,CAG-485 sp900760735,CAG-485 sp900760735,015294.txt,015294_abbreviated.txt
015295,Hyphobacterium sp002692855,H. sp002692855,015295.txt,015295_abbreviated.txt
015296,Paraferrimonas haliotis,P. haliotis,015296.txt,015296_abbreviated.txt
015297,Planktophila sp009701085,P. sp009701085,015297.txt,015297_abbreviated.txt
015298,Cyclobacterium qasimii,C. qasimii,015298.txt,015298_abbreviated.txt
015299,Paeniglutamicibacter sp002224445,P. sp002224445,015299.txt,015299_abbreviated.txt
015300,CACPJE01 sp902634045,C. sp902634045,015300.txt,015300_abbreviated.txt
015301,Advenella incenata,A. incenata,015301.txt,015301_abbreviated.txt
015302,Shewanella fidelis,S. fidelis,015302.txt,015302_abbreviated.txt
015303,Rickettsiella grylli,R. grylli,015303.txt,015303_abbreviated.txt
015304,CAG-873 sp004552485,CAG-873 sp004552485,015304.txt,015304_abbreviated.txt
015305,Sulfurospirillum multivorans,S. multivorans,015305.txt,015305_abbreviated.txt
015306,Collinsella sp900549355,C. sp900549355,015306.txt,015306_abbreviated.txt
015307,Anaeromusa acidaminophila,A. acidaminophila,015307.txt,015307_abbreviated.txt
015308,Pelagibacter sp902619495,P. sp902619495,015308.txt,015308_abbreviated.txt
015309,Pontibacillus halophilus,P. halophilus,015309.txt,015309_abbreviated.txt
015310,Collinsella sp900542635,C. sp900542635,015310.txt,015310_abbreviated.txt
015311,Brevundimonas abyssalis,B. abyssalis,015311.txt,015311_abbreviated.txt
015312,AG-422-B15 sp003213515,AG-422-B15 sp003213515,015312.txt,015312_abbreviated.txt
015313,RUG14515 sp902798595,R. sp902798595,015313.txt,015313_abbreviated.txt
015314,CAIXEA01 sp903877125,C. sp903877125,015314.txt,015314_abbreviated.txt
015315,UKL13-3 sp001602415,UKL13-3 sp001602415,015315.txt,015315_abbreviated.txt
015316,Martelella sp001578105,M. sp001578105,015316.txt,015316_abbreviated.txt
015317,Pelagibacter sp902551755,P. sp902551755,015317.txt,015317_abbreviated.txt
015318,CAJANQ01 sp903941145,C. sp903941145,015318.txt,015318_abbreviated.txt
015319,Aliarcobacter venerupis,A. venerupis,015319.txt,015319_abbreviated.txt
015320,Methylacidiphilum kamchatkense,M. kamchatkense,015320.txt,015320_abbreviated.txt
015321,CAG-269 sp000435535,CAG-269 sp000435535,015321.txt,015321_abbreviated.txt
015322,GCA-2786225 sp009991425,GCA-2786225 sp009991425,015322.txt,015322_abbreviated.txt
015323,RC9 sp900545245,R. sp900545245,015323.txt,015323_abbreviated.txt
015324,Robinsoniella sp900539655,R. sp900539655,015324.txt,015324_abbreviated.txt
015325,Lachnospira sp900545725,L. sp900545725,015325.txt,015325_abbreviated.txt
015326,AG-422-B15 sp902517885,AG-422-B15 sp902517885,015326.txt,015326_abbreviated.txt
015327,Pedobacter sp900100435,P. sp900100435,015327.txt,015327_abbreviated.txt
015328,Sphingopyxis bauzanensis,S. bauzanensis,015328.txt,015328_abbreviated.txt
015329,Pelagibacter sp902594255,P. sp902594255,015329.txt,015329_abbreviated.txt
015330,Salipiger sp001687105,S. sp001687105,015330.txt,015330_abbreviated.txt
015331,UBA8444 sp002714805,U. sp002714805,015331.txt,015331_abbreviated.txt
015332,D5 sp900113995,D. sp900113995,015332.txt,015332_abbreviated.txt
015333,RUG12438 sp902801685,R. sp902801685,015333.txt,015333_abbreviated.txt
015334,CAG-873 sp900548975,CAG-873 sp900548975,015334.txt,015334_abbreviated.txt
015335,Cytobacillus dafuensis,C. dafuensis,015335.txt,015335_abbreviated.txt
015336,Streptomyces angustmyceticus,S. angustmyceticus,015336.txt,015336_abbreviated.txt
015337,Paenibacillus dauci,P. dauci,015337.txt,015337_abbreviated.txt
015338,AR37 sp003220345,A. sp003220345,015338.txt,015338_abbreviated.txt
015339,WRBG01 sp009784635,W. sp009784635,015339.txt,015339_abbreviated.txt
015340,Clostridium ultunense,C. ultunense,015340.txt,015340_abbreviated.txt
015341,Pleomorphomonas koreensis,P. koreensis,015341.txt,015341_abbreviated.txt
015342,Mycoplasmopsis testudinea,M. testudinea,015342.txt,015342_abbreviated.txt
015343,Bifidobacterium saguini,B. saguini,015343.txt,015343_abbreviated.txt
015344,Seleniivibrio woodruffii,S. woodruffii,015344.txt,015344_abbreviated.txt
015345,Cloacibacterium sp002422665,C. sp002422665,015345.txt,015345_abbreviated.txt
015346,WRGU01 sp009787015,W. sp009787015,015346.txt,015346_abbreviated.txt
015347,UBA932 sp009777095,U. sp009777095,015347.txt,015347_abbreviated.txt
015348,Polaribacter sp007997085,P. sp007997085,015348.txt,015348_abbreviated.txt
015349,RUG626 sp900317385,R. sp900317385,015349.txt,015349_abbreviated.txt
015350,UMGS268 sp900540705,U. sp900540705,015350.txt,015350_abbreviated.txt
015351,Rodentibacter sp001999285,R. sp001999285,015351.txt,015351_abbreviated.txt
015352,Vibrio taketomensis,V. taketomensis,015352.txt,015352_abbreviated.txt
015353,Jannaschia rubra,J. rubra,015353.txt,015353_abbreviated.txt
015354,Pseudidiomarina marina,P. marina,015354.txt,015354_abbreviated.txt
015355,MedAcidi-G1 sp002729765,MedAcidi-G1 sp002729765,015355.txt,015355_abbreviated.txt
015356,Schlesneria sp903834925,S. sp903834925,015356.txt,015356_abbreviated.txt
015357,CAG-873 sp009775275,CAG-873 sp009775275,015357.txt,015357_abbreviated.txt
015358,Paracoccus liaowanqingii,P. liaowanqingii,015358.txt,015358_abbreviated.txt
015359,Sphingorhabdus sp002278855,S. sp002278855,015359.txt,015359_abbreviated.txt
015360,Pandoraea iniqua,P. iniqua,015360.txt,015360_abbreviated.txt
015361,Hymenobacter latericoloratus,H. latericoloratus,015361.txt,015361_abbreviated.txt
015362,UBA10416 sp903851225,U. sp903851225,015362.txt,015362_abbreviated.txt
015363,Sphingopyxis sp013410105,S. sp013410105,015363.txt,015363_abbreviated.txt
015364,UBA3792 sp900318765,U. sp900318765,015364.txt,015364_abbreviated.txt
015365,Pseudomaricurvus sp002707785,P. sp002707785,015365.txt,015365_abbreviated.txt
015366,Fen-1137 sp003158455,Fen-1137 sp003158455,015366.txt,015366_abbreviated.txt
015367,Komagataeibacter kakiaceti,K. kakiaceti,015367.txt,015367_abbreviated.txt
015368,Mycetohabitans sp900155955,M. sp900155955,015368.txt,015368_abbreviated.txt
015369,2-01-FULL-39-33 sp002773855,2-01-FULL-39-33 sp002773855,015369.txt,015369_abbreviated.txt
015370,Chlorobium sp013335405,C. sp013335405,015370.txt,015370_abbreviated.txt
015371,Mesorhizobium temperatum,M. temperatum,015371.txt,015371_abbreviated.txt
015372,AAA240-E13 sp003209225,AAA240-E13 sp003209225,015372.txt,015372_abbreviated.txt
015373,Marinobacter psychrophilus,M. psychrophilus,015373.txt,015373_abbreviated.txt
015374,GCA-002712965 sp009392815,GCA-002712965 sp009392815,015374.txt,015374_abbreviated.txt
015375,GCA-002701455 sp002690995,GCA-002701455 sp002690995,015375.txt,015375_abbreviated.txt
015376,Flavobacterium sp006491645,F. sp006491645,015376.txt,015376_abbreviated.txt
015377,CAG-485 sp001701075,CAG-485 sp001701075,015377.txt,015377_abbreviated.txt
015378,Streptomyces sp002300165,S. sp002300165,015378.txt,015378_abbreviated.txt
015379,Celeribacter sp011806455,C. sp011806455,015379.txt,015379_abbreviated.txt
015380,Pelagibacter sp003212415,P. sp003212415,015380.txt,015380_abbreviated.txt
015381,Bradyrhizobium viridifuturi,B. viridifuturi,015381.txt,015381_abbreviated.txt
015382,Thermus parvatiensis,T. parvatiensis,015382.txt,015382_abbreviated.txt
015383,Pontibacter ummariensis,P. ummariensis,015383.txt,015383_abbreviated.txt
015384,Eubacterium sp900548465,E. sp900548465,015384.txt,015384_abbreviated.txt
015385,Paenibacillus massiliensis,P. massiliensis,015385.txt,015385_abbreviated.txt
015386,1XD42-69 sp014287635,1XD42-69 sp014287635,015386.txt,015386_abbreviated.txt
015387,Corynebacterium bouchesdurhonense,C. bouchesdurhonense,015387.txt,015387_abbreviated.txt
015388,Collinsella sp900543845,C. sp900543845,015388.txt,015388_abbreviated.txt
015389,UBA9630 sp003482885,U. sp003482885,015389.txt,015389_abbreviated.txt
015390,UBA3636 sp902761575,U. sp902761575,015390.txt,015390_abbreviated.txt
015391,GCA-002050365 sp002050365,GCA-002050365 sp002050365,015391.txt,015391_abbreviated.txt
015392,Prevotella sp902771785,P. sp902771785,015392.txt,015392_abbreviated.txt
015393,Pseudanabaena sp001402795,P. sp001402795,015393.txt,015393_abbreviated.txt
015394,Massilia psychrophila,M. psychrophila,015394.txt,015394_abbreviated.txt
015395,Nocardioides sp003710085,N. sp003710085,015395.txt,015395_abbreviated.txt
015396,Stoquefichus massiliensis,S. massiliensis,015396.txt,015396_abbreviated.txt
015397,Bog-756 sp003153575,Bog-756 sp003153575,015397.txt,015397_abbreviated.txt
015398,UBA1174 sp002311025,U. sp002311025,015398.txt,015398_abbreviated.txt
015399,CF-13 sp005880875,CF-13 sp005880875,015399.txt,015399_abbreviated.txt
015400,Ramlibacter sp013778345,R. sp013778345,015400.txt,015400_abbreviated.txt
015401,UBA2383 sp002343485,U. sp002343485,015401.txt,015401_abbreviated.txt
015402,XYD2-FULL-41-16 sp001828645,XYD2-FULL-41-16 sp001828645,015402.txt,015402_abbreviated.txt
015403,Vibrio superstes,V. superstes,015403.txt,015403_abbreviated.txt
015404,UBA985 sp002292185,U. sp002292185,015404.txt,015404_abbreviated.txt
015405,CAIZIN01 sp903933085,C. sp903933085,015405.txt,015405_abbreviated.txt
015406,Neofamilia massiliensis,N. massiliensis,015406.txt,015406_abbreviated.txt
015407,QAMI01 sp900551915,Q. sp900551915,015407.txt,015407_abbreviated.txt
015408,Aeromonas diversa,A. diversa,015408.txt,015408_abbreviated.txt
015409,UBA953 sp903909465,U. sp903909465,015409.txt,015409_abbreviated.txt
015410,CAINFV01 sp903848235,C. sp903848235,015410.txt,015410_abbreviated.txt
015411,Aidingimonas halophila,A. halophila,015411.txt,015411_abbreviated.txt
015412,Promicromonospora sukumoe,P. sukumoe,015412.txt,015412_abbreviated.txt
015413,WRBW01 sp009779855,W. sp009779855,015413.txt,015413_abbreviated.txt
015414,GCA-2722455 sp002722455,GCA-2722455 sp002722455,015414.txt,015414_abbreviated.txt
015415,Firm-11 sp900548145,Firm-11 sp900548145,015415.txt,015415_abbreviated.txt
015416,SFFH01 sp900542445,S. sp900542445,015416.txt,015416_abbreviated.txt
